temp;heat_load[kW];electrical_load[kW];PV[W/Wp]
1,2;4,766683205;0,960072675;0
1;4,904895294;0,708490305;0
0,4;4,142225981;0,466569166;0
-0,2;4,385348548;0,471155812;0
0;4,19468122;0,309549759;0
0,2;4,990652145;0,351805448;0
0,2;5,267076325;0,642813449;0
0,1;6,110496849;0,662526264;0
0,1;5,181319474;0,400697134;0
0;6,754107698;0,454175465;0
0,1;5,943988786;0,449100879;0,03
-0,1;4,904895294;0,825693729;0,06
0;4,004013892;0,228356379;0,07
0,5;4,766683205;0,194395687;0,08
0,8;4,19468122;0,196347451;0,09
0,4;5,148017861;0,188930748;0,07
1,1;5,095562622;0,277443242;0,05
1,2;6,048899263;0,475254516;0,03
1,2;5,891533548;0,299595763;0,01
1,4;6,115502488;0,461006639;0
1,5;5,510198891;0,838965723;0
1,3;3,050677251;0,905813638;0
1,2;3,136434102;0,837209136;0
0,9;4,55686225;0,947678974;0
0,8;4,766683205;0,960072675;0
0,4;4,904895294;0,708490305;0
0,6;4,142225981;0,466569166;0
0,8;4,385348548;0,471155812;0
0,8;4,19468122;0,309549759;0
1;4,990652145;0,351805448;0
1;5,267076325;0,642813449;0
0,9;6,110496849;0,662526264;0
1;5,181319474;0,400697134;0
1,3;6,754107698;0,454175465;0
1,2;5,943988786;0,449100879;0,02
1,1;4,904895294;0,825693729;0,04
1,8;4,004013892;0,228356379;0,05
2,1;4,766683205;0,194395687;0,06
1,8;4,19468122;0,196347451;0,05
1,2;5,148017861;0,188930748;0,04
0,9;5,095562622;0,277443242;0,03
0,7;6,048899263;0,475254516;0,02
0,6;5,891533548;0,299595763;0,01
0,7;6,115502488;0,461006639;0
0,6;5,510198891;0,838965723;0
0,8;3,050677251;0,905813638;0
0,7;3,136434102;0,837209136;0
0,5;4,55686225;0,947678974;0
0,5;4,766683205;0,960072675;0
0,4;4,904895294;0,708490305;0
0,3;4,142225981;0,466569166;0
0,3;4,385348548;0,471155812;0
0,5;4,19468122;0,309549759;0
0,5;4,990652145;0,351805448;0
0,5;5,267076325;0,642813449;0
0,8;6,110496849;0,662526264;0
1,1;5,181319474;0,400697134;0
1;6,754107698;0,454175465;0
0,8;5,943988786;0,449100879;0,03
1,2;4,904895294;0,825693729;0,08
1,4;4,004013892;0,228356379;0,08
1,9;4,766683205;0,194395687;0,08
2,4;4,19468122;0,196347451;0,16
2,5;5,148017861;0,188930748;0,19
3;5,095562622;0,277443242;0,12
3,8;6,048899263;0,475254516;0,04
3,4;5,891533548;0,299595763;0,01
5,3;6,115502488;0,461006639;0
6,1;5,510198891;0,838965723;0
5,5;3,050677251;0,905813638;0
6,3;3,136434102;0,837209136;0
6,3;4,55686225;0,947678974;0
5,9;4,766683205;0,960072675;0
6,2;1,709463504;0,294162721;0
5,9;1,994374088;0,273886734;0
6,1;2,13682938;0,263051419;0
6,6;2,279284672;0,26326598;0
6,1;2,421739964;0,265518867;0
6,2;8,705531328;0,634026871;0
5,8;2,84910584;0,313687744;0
5,2;2,760455816;0,262515017;0
5,3;2,114666874;0,289335105;0
5,2;2,377414952;0,811683131;0,01
4,6;2,73829331;0,872940211;0,03
4,5;2,355252446;0,388140308;0,05
4,5;4,511042337;0,625229882;0,05
5;3,067528906;0,471818981;0,04
5,5;1,950049076;0,259189326;0,03
7,9;2,114666874;0,368615284;0,03
9,2;1,994374088;0,199434171;0,03
8,9;1,709463504;0,270882885;0,01
9;2,826943334;0,438991194;0
9,9;2,257122166;0,639283608;0
10;2,564195256;0,840863386;0
10,2;1,851918796;0,869292679;0
10,6;4,381269296;1,368146308;0
10,5;0,142455292;0,20512003;0
10,2;2,15938368;0,301564381;0
9,7;2,365039269;0,262652848;0
9,7;2,15938368;0,304482746;0
9,6;2,262211474;0,265571213;0
8,8;2,056555886;0,297673228;0
9,2;2,15938368;0,278217461;0
9,4;2,467867063;0,496122046;0
9,2;7,285042108;0,823951712;0
8,9;3,084833829;0,782121814;0
9,8;4,382075461;1,068121582;0,02
9,9;3,187661623;0,604101551;0,05
10;3,084833829;0,577836266;0,05
10,1;2,570694857;0,567135594;0,06
10,6;2,15938368;0,687761347;0,07
10,2;4,279247667;0,342421491;0,05
10,1;2,262211474;1,129407247;0,1
10;2,262211474;0,555462134;0,13
10,1;5,473661504;0,664414427;0,05
10,3;1,850900297;0,661496062;0
10,4;1,748072503;0,615775011;0
10,9;1,850900297;0,677060675;0
10,6;5,679317093;0,88912853;0
11,7;2,056555886;0,777257873;0
11,6;2,15938368;0,456237725;0
11,6;1,709463504;0,294162721;0
11,2;1,994374088;0,273886734;0
11,5;2,13682938;0,263051419;0
11;2,279284672;0,26326598;0
11,2;2,421739964;0,265518867;0
11,1;8,705531328;0,634026871;0
11,4;2,84910584;0,313687744;0
11,4;2,760455816;0,262515017;0
11,6;2,114666874;0,289335105;0,01
11,8;2,377414952;0,811683131;0,04
12,1;2,73829331;0,872940211;0,09
12,5;2,355252446;0,388140308;0,09
13;4,511042337;0,625229882;0,13
14,1;3,067528906;0,471818981;0,23
14,2;1,950049076;0,259189326;0,23
14,2;2,114666874;0,368615284;0,14
13,9;1,994374088;0,199434171;0,06
13,7;1,709463504;0,270882885;0,02
13,5;2,826943334;0,438991194;0
13,3;2,257122166;0,639283608;0
12,9;2,564195256;0,840863386;0
12,8;1,851918796;0,869292679;0
12,2;4,381269296;1,368146308;0
12,3;0,142455292;0,20512003;0
12;1,709463504;0,294162721;0
11,6;1,994374088;0,273886734;0
11;2,13682938;0,263051419;0
11;2,279284672;0,26326598;0
10,1;2,421739964;0,265518867;0
9,4;8,705531328;0,634026871;0
9,2;2,84910584;0,313687744;0
9,2;2,760455816;0,262515017;0
9,3;2,114666874;0,289335105;0,01
9,6;2,377414952;0,811683131;0,06
10,3;2,73829331;0,872940211;0,1
10,9;2,355252446;0,388140308;0,11
11,6;4,511042337;0,625229882;0,15
11,7;3,067528906;0,471818981;0,18
11,1;1,950049076;0,259189326;0,14
11;2,114666874;0,368615284;0,11
11,5;1,994374088;0,199434171;0,07
11,4;1,709463504;0,270882885;0,03
11,2;2,826943334;0,438991194;0
10,9;2,257122166;0,639283608;0
10,9;2,564195256;0,840863386;0
11;1,851918796;0,869292679;0
11,2;4,381269296;1,368146308;0
11,3;0,142455292;0,20512003;0
11;1,531910595;0,196597054;0
10,3;1,598515403;0,153485784;0
9,4;1,665120211;0,202514287;0
8,7;1,798329828;0,170392164;0
8,6;1,73172502;0,203721886;0
7,6;2,223485704;0,315666277;0
7,5;2,48139593;0,413602525;0
6,4;3,273611881;0,228356898;0
5,5;1,699156245;0,36541934;0,02
7,3;1,340605177;0,302744972;0,1
8,1;1,548928611;0,647514376;0,23
8,6;2,93207883;0,457921394;0,32
9,4;1,274000369;0,654156168;0,38
9,9;2,599054788;0,259150662;0,4
10,1;0,932467318;0,350324357;0,36
10,2;1,349114186;0,228839937;0,27
9,2;0,999072127;0,33088202;0,15
7,2;1,132281744;0,282336555;0,04
6,1;1,065676935;0,29562014;0
4,9;3,90709119;1,149513119;0
4,4;1,132281744;0,836262039;0
3;1,473814794;0,853047659;0
2,8;1,265491361;0,863674527;0
3,1;1,398700978;0,711154823;0
2,3;1,531910595;0,196597054;0
1,3;1,598515403;0,153485784;0
1;1,665120211;0,202514287;0
0,3;1,798329828;0,170392164;0
1,8;1,73172502;0,203721886;0
1,7;2,223485704;0,315666277;0
2,1;2,48139593;0,413602525;0
1,2;3,273611881;0,228356898;0
2,5;1,699156245;0,36541934;0,02
3,9;1,340605177;0,302744972;0,11
5,8;1,548928611;0,647514376;0,23
7,7;2,93207883;0,457921394;0,33
8,9;1,274000369;0,654156168;0,39
10;2,599054788;0,259150662;0,4
10,7;0,932467318;0,350324357;0,37
11;1,349114186;0,228839937;0,28
10,5;0,999072127;0,33088202;0,16
9,1;1,132281744;0,282336555;0,05
9;1,065676935;0,29562014;0
9;3,90709119;1,149513119;0
8,8;1,132281744;0,836262039;0
8,2;1,473814794;0,853047659;0
8,2;1,265491361;0,863674527;0
7,9;1,398700978;0,711154823;0
7,5;1,709463504;0,294162721;0
6,8;1,994374088;0,273886734;0
6,6;2,13682938;0,263051419;0
6,7;2,279284672;0,26326598;0
6,2;2,421739964;0,265518867;0
6,2;8,705531328;0,634026871;0
5,6;2,84910584;0,313687744;0
5,1;2,760455816;0,262515017;0
4,2;2,114666874;0,289335105;0,02
5,2;2,377414952;0,811683131;0,11
5,8;2,73829331;0,872940211;0,23
7,3;2,355252446;0,388140308;0,33
8,6;4,511042337;0,625229882;0,38
8,8;3,067528906;0,471818981;0,37
9,2;1,950049076;0,259189326;0,32
9,7;2,114666874;0,368615284;0,27
9,1;1,994374088;0,199434171;0,17
8,6;1,709463504;0,270882885;0,05
8,3;2,826943334;0,438991194;0
9,1;2,257122166;0,639283608;0
8,9;2,564195256;0,840863386;0
10,2;1,851918796;0,869292679;0
10,3;4,381269296;1,368146308;0
11;0,142455292;0,20512003;0
11;1,709463504;0,294162721;0
11,1;1,994374088;0,273886734;0
10,9;2,13682938;0,263051419;0
10,5;2,279284672;0,26326598;0
10,8;2,421739964;0,265518867;0
10,5;8,705531328;0,634026871;0
10,6;2,84910584;0,313687744;0
10,5;2,760455816;0,262515017;0
10,2;2,114666874;0,289335105;0,02
10,2;2,377414952;0,811683131;0,11
10,1;2,73829331;0,872940211;0,24
10,2;2,355252446;0,388140308;0,34
10,6;4,511042337;0,625229882;0,4
10,7;3,067528906;0,471818981;0,42
10,2;1,950049076;0,259189326;0,38
10,5;2,114666874;0,368615284;0,29
10,1;1,994374088;0,199434171;0,17
10,2;1,709463504;0,270882885;0,05
10,3;2,826943334;0,438991194;0
10,7;2,257122166;0,639283608;0
10,4;2,564195256;0,840863386;0
10,2;1,851918796;0,869292679;0
9,8;4,381269296;1,368146308;0
8,7;0,142455292;0,20512003;0
8,4;2,15938368;0,301564381;0
8,8;2,365039269;0,262652848;0
8,8;2,15938368;0,304482746;0
8,1;2,262211474;0,265571213;0
7,8;2,056555886;0,297673228;0
7,9;2,15938368;0,278217461;0
8,3;2,467867063;0,496122046;0
7,8;7,285042108;0,823951712;0
7,6;3,084833829;0,782121814;0,03
6,6;4,382075461;1,068121582;0,12
6,8;3,187661623;0,604101551;0,25
7,4;3,084833829;0,577836266;0,35
7,6;2,570694857;0,567135594;0,42
7,9;2,15938368;0,687761347;0,43
7,5;4,279247667;0,342421491;0,39
7,6;2,262211474;1,129407247;0,3
7,5;2,262211474;0,555462134;0,18
7,4;5,473661504;0,664414427;0,06
7,3;1,850900297;0,661496062;0
8;1,748072503;0,615775011;0
7,9;1,850900297;0,677060675;0
7,3;5,679317093;0,88912853;0
7,3;2,056555886;0,777257873;0
7,5;2,15938368;0,456237725;0
7,4;1,709463504;0,294162721;0
7;1,994374088;0,273886734;0
6,7;2,13682938;0,263051419;0
6,5;2,279284672;0,26326598;0
6;2,421739964;0,265518867;0
5,1;8,705531328;0,634026871;0
3,8;2,84910584;0,313687744;0
3,4;2,760455816;0,262515017;0
4,1;2,114666874;0,289335105;0,02
5,7;2,377414952;0,811683131;0,11
7,1;2,73829331;0,872940211;0,24
7,6;2,355252446;0,388140308;0,34
8,6;4,511042337;0,625229882;0,4
8,6;3,067528906;0,471818981;0,42
8,7;1,950049076;0,259189326;0,38
8,7;2,114666874;0,368615284;0,29
8,3;1,994374088;0,199434171;0,18
7,9;1,709463504;0,270882885;0,06
7,6;2,826943334;0,438991194;0
7;2,257122166;0,639283608;0
7,4;2,564195256;0,840863386;0
7,3;1,851918796;0,869292679;0
7;4,381269296;1,368146308;0
6,8;0,142455292;0,20512003;0
6,4;1,709463504;0,294162721;0
6,1;1,994374088;0,273886734;0
5,8;2,13682938;0,263051419;0
5,5;2,279284672;0,26326598;0
5,6;2,421739964;0,265518867;0
5,4;8,705531328;0,634026871;0
4,9;2,84910584;0,313687744;0
5,1;2,760455816;0,262515017;0
4,9;2,114666874;0,289335105;0,01
5,8;2,377414952;0,811683131;0,04
7,2;2,73829331;0,872940211;0,06
7,6;2,355252446;0,388140308;0,08
7,7;4,511042337;0,625229882;0,08
8,2;3,067528906;0,471818981;0,07
8;1,950049076;0,259189326;0,07
8,7;2,114666874;0,368615284;0,06
8,4;1,994374088;0,199434171;0,05
8,2;1,709463504;0,270882885;0,02
7,9;2,826943334;0,438991194;0
7,6;2,257122166;0,639283608;0
7,4;2,564195256;0,840863386;0
7,1;1,851918796;0,869292679;0
6,9;4,381269296;1,368146308;0
6,5;0,142455292;0,20512003;0
5,9;1,709463504;0,294162721;0
5,4;1,994374088;0,273886734;0
5;2,13682938;0,263051419;0
4,6;2,279284672;0,26326598;0
4,6;2,421739964;0,265518867;0
3,4;8,705531328;0,634026871;0
3,4;2,84910584;0,313687744;0
3,3;2,760455816;0,262515017;0
2,6;2,114666874;0,289335105;0,02
4,3;2,377414952;0,811683131;0,1
5,5;2,73829331;0,872940211;0,24
6,8;2,355252446;0,388140308;0,35
7,4;4,511042337;0,625229882;0,42
7,4;3,067528906;0,471818981;0,44
7,3;1,950049076;0,259189326;0,4
7,3;2,114666874;0,368615284;0,32
6,2;1,994374088;0,199434171;0,2
5,9;1,709463504;0,270882885;0,07
5,5;2,826943334;0,438991194;0,01
5,6;2,257122166;0,639283608;0
5,6;2,564195256;0,840863386;0
5,5;1,851918796;0,869292679;0
5,5;4,381269296;1,368146308;0
5,7;0,142455292;0,20512003;0
6,1;1,709463504;0,294162721;0
6;1,994374088;0,273886734;0
6,5;2,13682938;0,263051419;0
6;2,279284672;0,26326598;0
5,3;2,421739964;0,265518867;0
4,4;8,705531328;0,634026871;0
4,7;2,84910584;0,313687744;0
4,2;2,760455816;0,262515017;0
5,1;2,114666874;0,289335105;0,04
5,9;2,377414952;0,811683131;0,14
7;2,73829331;0,872940211;0,27
8,3;2,355252446;0,388140308;0,38
8,4;4,511042337;0,625229882;0,45
8,5;3,067528906;0,471818981;0,46
8,9;1,950049076;0,259189326;0,42
9,4;2,114666874;0,368615284;0,33
8,8;1,994374088;0,199434171;0,21
7,3;1,709463504;0,270882885;0,08
6,3;2,826943334;0,438991194;0,01
6,3;2,257122166;0,639283608;0
5,9;2,564195256;0,840863386;0
5,6;1,851918796;0,869292679;0
5;4,381269296;1,368146308;0
3,1;0,142455292;0,20512003;0
3,4;4,629106444;0,216506393;0
2,5;4,011892215;0,222605158;0
1,7;4,731975392;0,218031081;0
1,9;4,7319755;0,215744038;0
1,1;4,526237388;0,225654557;0
1,3;4,629106336;0,282830529;0
1,7;6,048708912;0,374312103;0
0,7;5,0706527;0,507722731;0
1,7;4,586377668;0,741763086;0,04
3,7;5,366601222;1,158004243;0,14
4,1;6,018638664;0,391846064;0,27
6,6;5,04058256;0,259960136;0,37
7,4;4,48350872;0,539741289;0,44
8,1;4,834844448;0,276731753;0,46
9,8;6,53773691;0,414716469;0,43
9,5;6,670676107;0,576333911;0,34
9,3;4,864914696;1,085581331;0,21
7,1;4,320499276;0,269870633;0,08
4,9;4,894984825;0,609114813;0,01
4;4,689246724;0,497049879;0
3,8;4,629106336;1,051275741;0
3,1;4,247700467;0,417765857;0
4;4,423368332;0,568710435;0
4,3;3,806154211;0,39946954;0
4,2;4,904895294;0,708490305;0
4,2;4,142225981;0,466569166;0
3,8;4,385348548;0,471155812;0
3,5;4,19468122;0,309549759;0
3,1;4,990652145;0,351805448;0
3,2;5,267076325;0,642813449;0
3;6,110496849;0,662526264;0
3;5,181319474;0,400697134;0
2,6;6,754107698;0,454175465;0,03
2,4;5,943988786;0,449100879;0,14
2,2;4,904895294;0,825693729;0,27
2,5;4,004013892;0,228356379;0,39
2,4;4,766683205;0,194395687;0,45
2,7;4,19468122;0,196347451;0,46
2,7;5,148017861;0,188930748;0,43
3;5,095562622;0,277443242;0,34
2,9;6,048899263;0,475254516;0,21
3;5,891533548;0,299595763;0,08
3,1;6,115502488;0,461006639;0,01
3,2;5,510198891;0,838965723;0
3,3;3,050677251;0,905813638;0
3,4;3,136434102;0,837209136;0
3,4;4,55686225;0,947678974;0
3,4;4,766683205;0,960072675;0
3,5;3,278302352;0,382568101;0
3,4;3,079617361;0,334994866;0
3,5;3,476987343;0,282466085;0
3,4;3,576329839;0,282466085;0
3,5;2,980274866;0,271563885;0
3,4;3,576329839;0,284448303;0
3,4;3,476987343;0,278501649;0
3,3;3,377644848;0,312199357;0
3,4;3,874357325;0,60754986;0,04
3,8;10,31718822;0,612505406;0,15
3,8;4,768439785;0,747296239;0,29
4,2;8,453878696;0,721527404;0,4
4,3;5,282134498;0,918758109;0,46
4,9;5,124629637;1,841480654;0,47
5,3;4,470412299;0,655123096;0,43
5,2;4,271727307;1,970324833;0,35
5,1;4,271727307;0,272554995;0,22
4,5;4,073042316;0,224981759;0,09
4,5;4,371069803;0,220026214;0,01
3,8;4,984107012;0,382568101;0
3,2;7,186624148;1,580818968;0
3,2;4,727259655;1,042646743;0
3,1;4,371069803;0,495554535;0
3;3,973699821;0,282466085;0
2,8;4,904895294;0,708490305;0
2,8;4,142225981;0,466569166;0
1,8;4,385348548;0,471155812;0
1,5;4,19468122;0,309549759;0
1,4;4,990652145;0,351805448;0
1,2;5,267076325;0,642813449;0
1;6,110496849;0,662526264;0
1,4;5,181319474;0,400697134;0
1,4;6,754107698;0,454175465;0,02
1,8;5,943988786;0,449100879;0,08
2;4,904895294;0,825693729;0,12
2,1;4,004013892;0,228356379;0,11
2,5;4,766683205;0,194395687;0,07
2,5;4,19468122;0,196347451;0,05
1,9;5,148017861;0,188930748;0,04
1,9;5,095562622;0,277443242;0,03
1,7;6,048899263;0,475254516;0,02
1,1;5,891533548;0,299595763;0,02
0,6;6,115502488;0,461006639;0
0,5;5,510198891;0,838965723;0
-0,1;3,050677251;0,905813638;0
-0,3;3,136434102;0,837209136;0
-0,3;4,55686225;0,947678974;0
-0,7;4,766683205;0,960072675;0
-1;4,904895294;0,708490305;0
-1;4,142225981;0,466569166;0
-1;4,385348548;0,471155812;0
-1,6;4,19468122;0,309549759;0
-1,7;4,990652145;0,351805448;0
-2,1;5,267076325;0,642813449;0
-2,4;6,110496849;0,662526264;0
-2,7;5,181319474;0,400697134;0
-2,7;6,754107698;0,454175465;0
-2,4;5,943988786;0,449100879;0,02
-1,9;4,904895294;0,825693729;0,08
-1;4,004013892;0,228356379;0,15
-0,3;4,766683205;0,194395687;0,18
-0,2;4,19468122;0,196347451;0,16
0,4;5,148017861;0,188930748;0,15
0,8;5,095562622;0,277443242;0,14
0,2;6,048899263;0,475254516;0,08
-0,2;5,891533548;0,299595763;0,02
-0,6;6,115502488;0,461006639;0
-0,8;5,510198891;0,838965723;0
-0,9;3,050677251;0,905813638;0
-1,3;3,136434102;0,837209136;0
-1,7;4,55686225;0,947678974;0
-2,3;4,766683205;0,960072675;0
-2,8;4,629106444;0,216506393;0
-3,2;4,011892215;0,222605158;0
-3,7;4,731975392;0,218031081;0
-3,9;4,7319755;0,215744038;0
-4,3;4,526237388;0,225654557;0
-4,7;4,629106336;0,282830529;0
-4,8;6,048708912;0,374312103;0
-5,3;5,0706527;0,507722731;0
-3,9;4,586377668;0,741763086;0,01
-3;5,366601222;1,158004243;0,04
-1,5;6,018638664;0,391846064;0,09
-0,4;5,04058256;0,259960136;0,1
0,4;4,48350872;0,539741289;0,09
1,6;4,834844448;0,276731753;0,08
2,6;6,53773691;0,414716469;0,08
3,4;6,670676107;0,576333911;0,08
3,6;4,864914696;1,085581331;0,05
2,8;4,320499276;0,269870633;0,02
1,8;4,894984825;0,609114813;0
1;4,689246724;0,497049879;0
0,8;4,629106336;1,051275741;0
0,9;4,247700467;0,417765857;0
0,6;4,423368332;0,568710435;0
0,3;3,806154211;0,39946954;0
-0,1;4,904895294;0,708490305;0
-1,3;4,142225981;0,466569166;0
-0,9;4,385348548;0,471155812;0
-1,5;4,19468122;0,309549759;0
-2,2;4,990652145;0,351805448;0
-2,9;5,267076325;0,642813449;0
-2,7;6,110496849;0,662526264;0
-2,3;5,181319474;0,400697134;0
-1,9;6,754107698;0,454175465;0,03
-1,4;5,943988786;0,449100879;0,11
-0,3;4,904895294;0,825693729;0,14
0,9;4,004013892;0,228356379;0,14
2,3;4,766683205;0,194395687;0,17
2,9;4,19468122;0,196347451;0,28
3,6;5,148017861;0,188930748;0,37
3,9;5,095562622;0,277443242;0,31
3,9;6,048899263;0,475254516;0,18
3,5;5,891533548;0,299595763;0,07
3,2;6,115502488;0,461006639;0,01
2,8;5,510198891;0,838965723;0
2,8;3,050677251;0,905813638;0
2,2;3,136434102;0,837209136;0
2,4;4,55686225;0,947678974;0
2,5;4,766683205;0,960072675;0
2;4,904895294;0,708490305;0
1,8;4,142225981;0,466569166;0
2;4,385348548;0,471155812;0
0,8;4,19468122;0,309549759;0
0,5;4,990652145;0,351805448;0
0,8;5,267076325;0,642813449;0
0,9;6,110496849;0,662526264;0
0,5;5,181319474;0,400697134;0
0,8;6,754107698;0,454175465;0,02
1,1;5,943988786;0,449100879;0,06
1,3;4,904895294;0,825693729;0,09
1,4;4,004013892;0,228356379;0,11
1,5;4,766683205;0,194395687;0,13
2;4,19468122;0,196347451;0,18
2,4;5,148017861;0,188930748;0,23
2,6;5,095562622;0,277443242;0,26
2,7;6,048899263;0,475254516;0,23
2,7;5,891533548;0,299595763;0,11
2,8;6,115502488;0,461006639;0,02
2,9;5,510198891;0,838965723;0
2,5;3,050677251;0,905813638;0
2,8;3,136434102;0,837209136;0
2,6;4,55686225;0,947678974;0
2,7;4,766683205;0,960072675;0
3;4,904895294;0,708490305;0
2,6;4,142225981;0,466569166;0
2,1;4,385348548;0,471155812;0
2,7;4,19468122;0,309549759;0
2,2;4,990652145;0,351805448;0
3;5,267076325;0,642813449;0
3,3;6,110496849;0,662526264;0
3,3;5,181319474;0,400697134;0
3,6;6,754107698;0,454175465;0,04
3,7;5,943988786;0,449100879;0,11
4,6;4,904895294;0,825693729;0,16
5,1;4,004013892;0,228356379;0,25
5,7;4,766683205;0,194395687;0,34
6,1;4,19468122;0,196347451;0,41
7,1;5,148017861;0,188930748;0,44
6,7;5,095562622;0,277443242;0,38
6,7;6,048899263;0,475254516;0,25
6;5,891533548;0,299595763;0,11
5,9;6,115502488;0,461006639;0,02
6,1;5,510198891;0,838965723;0
7;3,050677251;0,905813638;0
5,8;3,136434102;0,837209136;0
5,7;4,55686225;0,947678974;0
5,7;4,766683205;0,960072675;0
6;2,15938368;0,301564381;0
5,7;2,365039269;0,262652848;0
6;2,15938368;0,304482746;0
5,8;2,262211474;0,265571213;0
5,7;2,056555886;0,297673228;0
5,4;2,15938368;0,278217461;0
5;2,467867063;0,496122046;0
4,9;7,285042108;0,823951712;0
4,8;3,084833829;0,782121814;0,03
5,5;4,382075461;1,068121582;0,06
6,4;3,187661623;0,604101551;0,06
6,6;3,084833829;0,577836266;0,06
8,3;2,570694857;0,567135594;0,06
8,7;2,15938368;0,687761347;0,06
8,7;4,279247667;0,342421491;0,05
8,3;2,262211474;1,129407247;0,04
7,5;2,262211474;0,555462134;0,05
7,3;5,473661504;0,664414427;0,04
6,4;1,850900297;0,661496062;0,01
6,8;1,748072503;0,615775011;0
6,7;1,850900297;0,677060675;0
6,8;5,679317093;0,88912853;0
6,9;2,056555886;0,777257873;0
6,8;2,15938368;0,456237725;0
6,6;1,709463504;0,294162721;0
6,3;1,994374088;0,273886734;0
5,8;2,13682938;0,263051419;0
6;2,279284672;0,26326598;0
5,5;2,421739964;0,265518867;0
5,7;8,705531328;0,634026871;0
5,3;2,84910584;0,313687744;0
5,7;2,760455816;0,262515017;0
5,3;2,114666874;0,289335105;0,03
5,2;2,377414952;0,811683131;0,09
5,3;2,73829331;0,872940211;0,14
5,4;2,355252446;0,388140308;0,21
5,9;4,511042337;0,625229882;0,25
5,7;3,067528906;0,471818981;0,21
6,2;1,950049076;0,259189326;0,19
5,5;2,114666874;0,368615284;0,14
5,3;1,994374088;0,199434171;0,08
4,9;1,709463504;0,270882885;0,04
4,6;2,826943334;0,438991194;0,01
4,4;2,257122166;0,639283608;0
4,6;2,564195256;0,840863386;0
4,5;1,851918796;0,869292679;0
4,5;4,381269296;1,368146308;0
4,5;0,142455292;0,20512003;0
4,3;4,904895294;0,708490305;0
4,2;4,142225981;0,466569166;0
3,8;4,385348548;0,471155812;0
3,6;4,19468122;0,309549759;0
3,5;4,990652145;0,351805448;0
3,3;5,267076325;0,642813449;0
3,1;6,110496849;0,662526264;0
2,9;5,181319474;0,400697134;0
3,1;6,754107698;0,454175465;0,01
3,4;5,943988786;0,449100879;0,05
3,6;4,904895294;0,825693729;0,1
4,2;4,004013892;0,228356379;0,1
5;4,766683205;0,194395687;0,11
6,1;4,19468122;0,196347451;0,1
6,2;5,148017861;0,188930748;0,07
